level,site_id,date,hour,n_samples,MAPE(%),NRMSE(%),MAE,RMSE
site,S024,2025-09-15,14,1,5.18,1.194,0.0715,0.0715
site,S025,2025-09-15,14,1,0.71,0.238,0.0135,0.0135
site,S028,2025-09-15,14,1,7.71,2.775,0.0871,0.0871
site,S030,2025-09-15,14,1,21.95,5.751,0.1668,0.1668
site,S032,2025-09-15,14,1,30.92,8.016,0.7483,0.7483
site,S033,2025-09-15,14,1,18.03,5.642,0.3209,0.3209
site,S035,2025-09-15,14,1,11.75,3.927,0.208,0.208
site,S038,2025-09-15,14,1,26.88,10.77,0.1801,0.1801
site,S039,2025-09-15,14,1,453.39,19.712,0.6801,0.6801
site,S040,2025-09-15,14,1,52.28,9.298,0.5542,0.5542
site,S041,2025-09-15,14,1,8.44,2.993,0.0658,0.0658
site,S042,2025-09-15,14,1,61.45,40.099,1.4933,1.4933
site,S046,2025-09-15,14,1,26.89,6.707,0.285,0.285
site,S047,2025-09-15,14,1,10.73,3.017,0.1448,0.1448
site,S049,2025-09-15,14,1,35.99,11.434,1.6122,1.6122
site,S050,2025-09-15,14,1,21.38,4.276,0.109,0.109
site,S051,2025-09-15,14,1,64.24,10.867,0.5461,0.5461
site,S052,2025-09-15,14,1,43.19,14.704,0.894,0.894
site,S053,2025-09-15,14,1,8.31,3.452,0.4601,0.4601
site,S054,2025-09-15,14,1,19.54,5.634,0.6351,0.6351
site,S056,2025-09-15,14,1,5.29,1.275,0.0402,0.0402
site,S059,2025-09-15,14,1,7.28,1.492,0.0298,0.0298
site,S060,2025-09-15,14,1,51.11,9.451,0.5519,0.5519
site,S061,2025-09-15,14,1,27.54,9.317,0.3526,0.3526
site,S062,2025-09-15,14,1,28.88,6.16,0.2744,0.2744
site,S064,2025-09-15,14,1,53.87,8.028,0.264,0.264
site,S065,2025-09-15,14,1,36.42,16.658,0.3205,0.3205
site,S066,2025-09-15,14,1,36.07,8.009,0.4365,0.4365
site,S068,2025-09-15,14,1,50.89,23.716,0.2901,0.2901
site,S070,2025-09-15,14,1,26.17,3.864,0.0811,0.0811
site,S071,2025-09-15,14,1,14.31,2.482,0.4965,0.4965
site,S072,2025-09-15,14,1,20.55,7.101,0.2219,0.2219
site,S073,2025-09-15,14,1,27.54,11.805,1.7707,1.7707
site,S074,2025-09-15,14,1,8.58,2.382,0.0953,0.0953
site,S075,2025-09-15,14,1,11.69,3.51,0.0923,0.0923
site,S116,2025-09-15,14,1,65.31,18.464,4.062,4.062
site,S002,2025-09-15,15,1,1.49,0.212,0.007,0.007
site,S004,2025-09-15,15,1,250.42,10.092,0.4007,0.4007
site,S007,2025-09-15,15,1,51.55,14.409,3.17,3.17
site,S008,2025-09-15,15,1,18.72,4.721,0.1498,0.1498
site,S009,2025-09-15,15,1,32.06,4.701,0.2468,0.2468
site,S010,2025-09-15,15,1,7.25,1.051,0.021,0.021
site,S011,2025-09-15,15,1,0.05,0.01,0.0002,0.0002
site,S012,2025-09-15,15,1,27.81,4.151,0.7285,0.7285
site,S014,2025-09-15,15,1,22.98,5.408,0.2758,0.2758
site,S017,2025-09-15,15,1,60.97,9.586,0.0915,0.0915
site,S018,2025-09-15,15,1,16.31,3.294,0.168,0.168
site,S019,2025-09-15,15,1,77.13,62.22,1.8666,1.8666
site,S020,2025-09-15,15,1,42.98,5.769,0.2192,0.2192
site,S021,2025-09-15,15,1,17.25,2.665,0.0586,0.0586
site,S022,2025-09-15,15,1,18.25,2.535,0.0821,0.0821
site,S023,2025-09-15,15,1,55.61,14.369,2.3523,2.3523
site,S024,2025-09-15,15,1,3.57,0.555,0.0332,0.0332
site,S025,2025-09-15,15,1,0.04,0.01,0.0006,0.0006
site,S028,2025-09-15,15,1,18.38,4.567,0.1434,0.1434
site,S030,2025-09-15,15,1,6.7,1.409,0.0409,0.0409
site,S032,2025-09-15,15,1,80.07,31.992,2.9865,2.9865
site,S033,2025-09-15,15,1,31.13,6.402,0.3642,0.3642
site,S035,2025-09-15,15,1,2.82,0.628,0.0333,0.0333
site,S038,2025-09-15,15,1,4.31,0.722,0.0121,0.0121
site,S039,2025-09-15,15,1,379.65,16.507,0.5695,0.5695
site,S040,2025-09-15,15,1,31.53,7.617,0.454,0.454
site,S041,2025-09-15,15,1,5.83,1.272,0.028,0.028
site,S042,2025-09-15,15,1,36.84,8.31,0.3094,0.3094
site,S046,2025-09-15,15,1,79.18,8.384,0.3563,0.3563
site,S047,2025-09-15,15,1,10.69,2.094,0.1005,0.1005
site,S049,2025-09-15,15,1,21.71,3.802,0.5361,0.5361
site,S050,2025-09-15,15,1,42.85,6.721,0.1714,0.1714
site,S051,2025-09-15,15,1,16.81,2.844,0.1429,0.1429
site,S052,2025-09-15,15,1,47.88,11.104,0.6751,0.6751
site,S053,2025-09-15,15,1,32.96,13.697,1.8258,1.8258
site,S054,2025-09-15,15,1,63.33,23.484,2.6471,2.6471
site,S056,2025-09-15,15,1,36.72,8.159,0.257,0.257
site,S059,2025-09-15,15,1,32.28,6.618,0.1324,0.1324
site,S060,2025-09-15,15,1,16.66,3.451,0.2015,0.2015
site,S061,2025-09-15,15,1,48.75,13.269,0.5021,0.5021
site,S062,2025-09-15,15,1,44.37,6.875,0.3062,0.3062
site,S064,2025-09-15,15,1,12.2,1.745,0.0574,0.0574
site,S065,2025-09-15,15,1,34.5,5.739,0.1104,0.1104
site,S066,2025-09-15,15,1,46.74,6.175,0.3365,0.3365
site,S068,2025-09-15,15,1,21.46,4.211,0.0515,0.0515
site,S070,2025-09-15,15,1,7.74,0.847,0.0178,0.0178
site,S071,2025-09-15,15,1,2.66,0.227,0.0455,0.0455
site,S072,2025-09-15,15,1,3.92,0.651,0.0204,0.0204
site,S073,2025-09-15,15,1,11.06,2.213,0.3319,0.3319
site,S074,2025-09-15,15,1,64.05,33.307,1.3323,1.3323
site,S075,2025-09-15,15,1,34.29,8.474,0.2229,0.2229
site,S116,2025-09-15,15,1,70.44,14.024,3.0852,3.0852
site,S002,2025-09-15,16,1,5.66,0.805,0.0266,0.0266
site,S007,2025-09-15,16,1,51.23,3.819,0.8402,0.8402
site,S008,2025-09-15,16,1,20.43,3.607,0.1144,0.1144
site,S009,2025-09-15,16,1,2.52,0.394,0.0207,0.0207
site,S010,2025-09-15,16,1,70.18,5.615,0.1123,0.1123
site,S011,2025-09-15,16,1,0.36,0.051,0.0012,0.0012
site,S012,2025-09-15,16,1,75.98,4.676,0.8206,0.8206
site,S014,2025-09-15,16,1,4.87,0.678,0.0346,0.0346
site,S017,2025-09-15,16,1,71.18,11.192,0.1068,0.1068
site,S018,2025-09-15,16,1,17.11,2.148,0.1095,0.1095
site,S019,2025-09-15,16,1,79.87,64.429,1.9329,1.9329
site,S020,2025-09-15,16,1,6.64,0.943,0.0359,0.0359
site,S021,2025-09-15,16,1,10.13,1.658,0.0365,0.0365
site,S022,2025-09-15,16,1,11.92,0.994,0.0322,0.0322
site,S023,2025-09-15,16,1,57.55,3.445,0.564,0.564
site,S024,2025-09-15,16,1,15.17,1.646,0.0986,0.0986
site,S025,2025-09-15,16,1,28.52,6.714,0.3793,0.3793
site,S028,2025-09-15,16,1,18.66,3.209,0.1008,0.1008
site,S030,2025-09-15,16,1,9.91,1.435,0.0416,0.0416
site,S032,2025-09-15,16,1,51.15,6.192,0.578,0.578
site,S033,2025-09-15,16,1,49.27,4.071,0.2316,0.2316
site,S035,2025-09-15,16,1,7.73,1.196,0.0634,0.0634
site,S038,2025-09-15,16,1,8.84,1.374,0.023,0.023
site,S039,2025-09-15,16,1,224.63,9.115,0.3145,0.3145
site,S040,2025-09-15,16,1,3.91,0.532,0.0317,0.0317
site,S041,2025-09-15,16,1,85.44,10.098,0.2222,0.2222
site,S042,2025-09-15,16,1,214.85,9.231,0.3438,0.3438
site,S046,2025-09-15,16,1,1.68,0.257,0.0109,0.0109
site,S047,2025-09-15,16,1,9.05,1.207,0.0579,0.0579
site,S049,2025-09-15,16,1,29.16,4.012,0.5657,0.5657
site,S050,2025-09-15,16,1,139.5,8.206,0.2092,0.2092
site,S051,2025-09-15,16,1,23.51,3.977,0.1998,0.1998
site,S052,2025-09-15,16,1,56.17,10.348,0.6291,0.6291
site,S053,2025-09-15,16,1,45.07,18.729,2.4966,2.4966
site,S054,2025-09-15,16,1,63.34,4.888,0.551,0.551
site,S055,2025-09-15,16,1,94.14,6.59,0.2636,0.2636
site,S056,2025-09-15,16,1,112.97,7.173,0.2259,0.2259
site,S059,2025-09-15,16,1,42.63,8.739,0.1748,0.1748
site,S060,2025-09-15,16,1,12.73,2.115,0.1235,0.1235
site,S061,2025-09-15,16,1,178.98,8.514,0.3222,0.3222
site,S062,2025-09-15,16,1,94.11,4.226,0.1882,0.1882
site,S064,2025-09-15,16,1,129.99,7.907,0.26,0.26
site,S065,2025-09-15,16,1,72.72,6.426,0.1236,0.1236
site,S066,2025-09-15,16,1,2.96,0.434,0.0237,0.0237
site,S068,2025-09-15,16,1,0.46,0.056,0.0007,0.0007
site,S070,2025-09-15,16,1,148.37,7.065,0.1484,0.1484
site,S071,2025-09-15,16,1,12.02,0.583,0.1166,0.1166
site,S072,2025-09-15,16,1,127.57,9.389,0.2934,0.2934
site,S073,2025-09-15,16,1,50.52,14.078,2.1118,2.1118
site,S074,2025-09-15,16,1,5.87,0.925,0.037,0.037
site,S075,2025-09-15,16,1,50.02,4.754,0.125,0.125
site,S116,2025-09-15,16,1,39.29,5.501,1.2102,1.2102
site,S002,2025-09-15,17,1,86.97,12.386,0.4087,0.4087
site,S007,2025-09-15,17,1,5.62,0.202,0.0444,0.0444
site,S008,2025-09-15,17,1,18.43,1.104,0.035,0.035
site,S009,2025-09-15,17,1,26.24,1.449,0.0761,0.0761
site,S010,2025-09-15,17,1,106.21,3.186,0.0637,0.0637
site,S011,2025-09-15,17,1,3.51,0.287,0.0067,0.0067
site,S012,2025-09-15,17,1,52.29,1.102,0.1935,0.1935
site,S014,2025-09-15,17,1,43.31,1.868,0.0953,0.0953
site,S017,2025-09-15,17,1,67.93,10.68,0.1019,0.1019
site,S018,2025-09-15,17,1,19.35,1.024,0.0522,0.0522
site,S019,2025-09-15,17,1,90.5,73.007,2.1902,2.1902
site,S020,2025-09-15,17,1,12.72,0.602,0.0229,0.0229
site,S021,2025-09-15,17,1,57.05,3.112,0.0685,0.0685
site,S022,2025-09-15,17,1,133.66,3.713,0.1203,0.1203
site,S023,2025-09-15,17,1,99.44,2.065,0.3381,0.3381
site,S024,2025-09-15,17,1,59.81,2.396,0.1435,0.1435
site,S025,2025-09-15,17,1,110.92,3.926,0.2218,0.2218
site,S028,2025-09-15,17,1,55.78,2.842,0.0892,0.0892
site,S030,2025-09-15,17,1,81.4,3.087,0.0895,0.0895
site,S032,2025-09-15,17,1,62.08,3.591,0.3353,0.3353
site,S033,2025-09-15,17,1,41.63,1.098,0.0624,0.0624
site,S035,2025-09-15,17,1,40.67,2.073,0.1098,0.1098
site,S038,2025-09-15,17,1,88.05,2.633,0.044,0.044
site,S039,2025-09-15,17,1,60.58,1.405,0.0485,0.0485
site,S040,2025-09-15,17,1,33.14,1.612,0.0961,0.0961
site,S041,2025-09-15,17,1,174.46,4.758,0.1047,0.1047
site,S042,2025-09-15,17,1,24.33,0.849,0.0316,0.0316
site,S046,2025-09-15,17,1,5.79,0.3,0.0127,0.0127
site,S047,2025-09-15,17,1,41.49,1.729,0.083,0.083
site,S049,2025-09-15,17,1,51.55,1.572,0.2217,0.2217
site,S050,2025-09-15,17,1,128.01,2.51,0.064,0.064
site,S051,2025-09-15,17,1,84.92,14.365,0.7219,0.7219
site,S052,2025-09-15,17,1,22.35,1.176,0.0715,0.0715
site,S053,2025-09-15,17,1,55.08,22.893,3.0516,3.0516
site,S054,2025-09-15,17,1,70.12,2.053,0.2314,0.2314
site,S055,2025-09-15,17,1,35.75,1.251,0.05,0.05
site,S056,2025-09-15,17,1,70.92,1.351,0.0426,0.0426
site,S059,2025-09-15,17,1,67.37,13.812,0.2762,0.2762
site,S060,2025-09-15,17,1,24.17,1.076,0.0628,0.0628
site,S061,2025-09-15,17,1,41.56,1.318,0.0499,0.0499
site,S062,2025-09-15,17,1,189.35,3.401,0.1515,0.1515
site,S064,2025-09-15,17,1,241.1,5.133,0.1688,0.1688
site,S065,2025-09-15,17,1,100.2,4.167,0.0802,0.0802
site,S066,2025-09-15,17,1,21.98,1.129,0.0616,0.0616
site,S068,2025-09-15,17,1,49.37,2.018,0.0247,0.0247
site,S070,2025-09-15,17,1,310.95,4.442,0.0933,0.0933
site,S071,2025-09-15,17,1,86.31,1.64,0.328,0.328
site,S072,2025-09-15,17,1,150.41,4.332,0.1354,0.1354
site,S073,2025-09-15,17,1,20.16,1.384,0.2076,0.2076
site,S074,2025-09-15,17,1,20.41,1.276,0.051,0.051
site,S075,2025-09-15,17,1,262.76,3.996,0.1051,0.1051
site,S116,2025-09-15,17,1,100.0,5.818,1.28,1.28
site,S002,2025-09-15,18,1,100.0,14.242,0.47,0.47
site,S011,2025-09-15,18,1,100.0,0.43,0.01,0.01
site,S017,2025-09-15,18,1,100.0,15.723,0.15,0.15
site,S019,2025-09-15,18,1,100.0,80.667,2.42,2.42
site,S022,2025-09-15,18,1,100.0,0.309,0.01,0.01
site,S024,2025-09-15,18,1,100.0,0.167,0.01,0.01
site,S033,2025-09-15,18,1,100.0,0.176,0.01,0.01
site,S039,2025-09-15,18,1,70.96,0.411,0.0142,0.0142
site,S041,2025-09-15,18,1,100.0,0.909,0.02,0.02
site,S050,2025-09-15,18,1,13.95,0.055,0.0014,0.0014
site,S051,2025-09-15,18,1,100.0,16.915,0.85,0.85
site,S053,2025-09-15,18,1,100.0,41.56,5.54,5.54
site,S059,2025-09-15,18,1,100.0,20.5,0.41,0.41
site,S061,2025-09-15,18,1,100.0,0.264,0.01,0.01
site,S065,2025-09-15,18,1,447.74,2.327,0.0448,0.0448
site,S073,2025-09-15,18,1,100.0,0.067,0.01,0.01
site,S116,2025-09-15,18,1,100.0,0.318,0.07,0.07
site,S002,2025-09-15,19,1,100.0,14.242,0.47,0.47
site,S017,2025-09-15,19,1,100.0,15.723,0.15,0.15
site,S019,2025-09-15,19,1,100.0,80.667,2.42,2.42
site,S051,2025-09-15,19,1,100.0,16.915,0.85,0.85
site,S053,2025-09-15,19,1,100.0,41.56,5.54,5.54
site,S059,2025-09-15,19,1,100.0,20.5,0.41,0.41
site,S065,2025-09-15,19,1,100.0,0.52,0.01,0.01
site,S002,2025-09-16,6,1,98.85,14.079,0.4646,0.4646
site,S008,2025-09-16,6,1,53.46,0.674,0.0214,0.0214
site,S014,2025-09-16,6,1,86.8,0.851,0.0434,0.0434
site,S017,2025-09-16,6,1,99.87,15.702,0.1498,0.1498
site,S018,2025-09-16,6,1,296.61,1.745,0.089,0.089
site,S019,2025-09-16,6,1,96.99,78.237,2.3471,2.3471
site,S023,2025-09-16,6,1,10.45,0.134,0.0219,0.0219
site,S025,2025-09-16,6,1,142.93,1.771,0.1001,0.1001
site,S028,2025-09-16,6,1,198.23,1.894,0.0595,0.0595
site,S030,2025-09-16,6,1,84.31,0.872,0.0253,0.0253
site,S035,2025-09-16,6,1,139.77,1.583,0.0839,0.0839
site,S038,2025-09-16,6,1,82.05,0.981,0.0164,0.0164
site,S049,2025-09-16,6,1,43.65,0.402,0.0567,0.0567
site,S051,2025-09-16,6,1,38.5,0.077,0.0039,0.0039
site,S052,2025-09-16,6,1,342.57,2.254,0.137,0.137
site,S053,2025-09-16,6,1,92.74,38.544,5.1378,5.1378
site,S059,2025-09-16,6,1,86.73,17.78,0.3556,0.3556
site,S065,2025-09-16,6,1,455.86,2.369,0.0456,0.0456
site,S071,2025-09-16,6,1,150.87,0.528,0.1056,0.1056
site,S073,2025-09-16,6,1,17.02,0.272,0.0408,0.0408
site,S074,2025-09-16,6,1,93.89,1.408,0.0563,0.0563
site,S116,2025-09-16,6,1,100.0,0.591,0.13,0.13
site,S002,2025-09-16,7,1,57.54,8.195,0.2704,0.2704
site,S007,2025-09-16,7,1,516.62,7.984,1.7565,1.7565
site,S008,2025-09-16,7,1,47.19,2.529,0.0802,0.0802
site,S010,2025-09-16,7,1,331.45,4.972,0.0994,0.0994
site,S011,2025-09-16,7,1,63.74,2.195,0.051,0.051
site,S012,2025-09-16,7,1,277.57,5.377,0.9437,0.9437
site,S014,2025-09-16,7,1,23.05,1.356,0.0692,0.0692
site,S017,2025-09-16,7,1,82.17,12.921,0.1233,0.1233
site,S018,2025-09-16,7,1,30.98,1.762,0.0899,0.0899
site,S019,2025-09-16,7,1,91.5,73.813,2.2144,2.2144
site,S020,2025-09-16,7,1,2431.71,6.399,0.2432,0.2432
site,S022,2025-09-16,7,1,150.21,2.782,0.0901,0.0901
site,S024,2025-09-16,7,1,3286.92,5.487,0.3287,0.3287
site,S025,2025-09-16,7,1,39.36,5.852,0.3306,0.3306
site,S028,2025-09-16,7,1,156.81,4.495,0.1411,0.1411
site,S030,2025-09-16,7,1,226.49,4.686,0.1359,0.1359
site,S032,2025-09-16,7,1,911.57,3.906,0.3646,0.3646
site,S033,2025-09-16,7,1,317.6,5.025,0.2858,0.2858
site,S035,2025-09-16,7,1,122.15,4.613,0.2443,0.2443
site,S038,2025-09-16,7,1,73.7,2.645,0.0442,0.0442
site,S039,2025-09-16,7,1,198.11,4.02,0.1387,0.1387
site,S040,2025-09-16,7,1,763.89,5.127,0.3056,0.3056
site,S041,2025-09-16,7,1,741.07,6.737,0.1482,0.1482
site,S042,2025-09-16,7,1,273.91,4.413,0.1643,0.1643
site,S046,2025-09-16,7,1,612.03,5.76,0.2448,0.2448
site,S047,2025-09-16,7,1,574.9,5.989,0.2874,0.2874
site,S049,2025-09-16,7,1,11.64,0.71,0.1001,0.1001
site,S050,2025-09-16,7,1,179.67,3.523,0.0898,0.0898
site,S051,2025-09-16,7,1,280.65,5.585,0.2806,0.2806
site,S052,2025-09-16,7,1,71.49,2.352,0.143,0.143
site,S053,2025-09-16,7,1,49.32,20.499,2.7326,2.7326
site,S054,2025-09-16,7,1,664.12,7.07,0.7969,0.7969
site,S059,2025-09-16,7,1,71.28,14.613,0.2923,0.2923
site,S061,2025-09-16,7,1,280.19,4.443,0.1681,0.1681
site,S062,2025-09-16,7,1,414.57,3.723,0.1658,0.1658
site,S065,2025-09-16,7,1,223.37,4.644,0.0893,0.0893
site,S066,2025-09-16,7,1,622.46,5.711,0.3112,0.3112
site,S068,2025-09-16,7,1,30.38,1.491,0.0182,0.0182
site,S071,2025-09-16,7,1,156.76,2.743,0.5487,0.5487
site,S072,2025-09-16,7,1,247.72,4.756,0.1486,0.1486
site,S073,2025-09-16,7,1,32.22,3.867,0.58,0.58
site,S074,2025-09-16,7,1,765.66,5.742,0.2297,0.2297
site,S075,2025-09-16,7,1,435.04,4.962,0.1305,0.1305
site,S116,2025-09-16,7,1,46.55,2.179,0.4794,0.4794
site,S002,2025-09-16,8,1,6.65,0.948,0.0313,0.0313
site,S004,2025-09-16,8,1,172.9,10.017,0.3977,0.3977
site,S007,2025-09-16,8,1,67.71,7.263,1.598,1.598
site,S008,2025-09-16,8,1,24.13,4.489,0.1424,0.1424
site,S009,2025-09-16,8,1,10.24,1.425,0.0748,0.0748
site,S010,2025-09-16,8,1,38.12,4.765,0.0953,0.0953
site,S011,2025-09-16,8,1,10.26,1.678,0.039,0.039
site,S012,2025-09-16,8,1,18.85,4.093,0.7183,0.7183
site,S014,2025-09-16,8,1,207.42,12.608,0.643,0.643
site,S017,2025-09-16,8,1,49.28,7.748,0.0739,0.0739
site,S018,2025-09-16,8,1,25.16,3.701,0.1887,0.1887
site,S019,2025-09-16,8,1,77.01,62.12,1.8636,1.8636
site,S020,2025-09-16,8,1,21.46,2.655,0.1009,0.1009
site,S021,2025-09-16,8,1,2.76,0.389,0.0086,0.0086
site,S022,2025-09-16,8,1,3.04,0.356,0.0115,0.0115
site,S023,2025-09-16,8,1,29.09,3.181,0.5207,0.5207
site,S024,2025-09-16,8,1,6.09,0.722,0.0433,0.0433
site,S025,2025-09-16,8,1,12.29,2.742,0.1549,0.1549
site,S028,2025-09-16,8,1,22.18,3.814,0.1198,0.1198
site,S030,2025-09-16,8,1,36.16,5.361,0.1555,0.1555
site,S032,2025-09-16,8,1,35.61,4.959,0.463,0.463
site,S033,2025-09-16,8,1,28.05,4.044,0.23,0.23
site,S035,2025-09-16,8,1,36.71,5.753,0.3047,0.3047
site,S038,2025-09-16,8,1,21.69,3.372,0.0564,0.0564
site,S039,2025-09-16,8,1,275.28,12.767,0.4404,0.4404
site,S040,2025-09-16,8,1,28.08,3.439,0.205,0.205
site,S041,2025-09-16,8,1,21.06,2.68,0.059,0.059
site,S042,2025-09-16,8,1,17.1,2.113,0.0787,0.0787
site,S046,2025-09-16,8,1,3.82,0.584,0.0248,0.0248
site,S047,2025-09-16,8,1,46.93,6.159,0.2956,0.2956
site,S049,2025-09-16,8,1,220.54,10.792,1.5217,1.5217
site,S050,2025-09-16,8,1,23.96,5.356,0.1366,0.1366
site,S051,2025-09-16,8,1,68.78,8.35,0.4196,0.4196
site,S052,2025-09-16,8,1,20.07,3.664,0.2228,0.2228
site,S053,2025-09-16,8,1,27.73,11.525,1.5363,1.5363
site,S054,2025-09-16,8,1,72.22,6.791,0.7655,0.7655
site,S055,2025-09-16,8,1,29.67,4.154,0.1662,0.1662
site,S056,2025-09-16,8,1,100.04,7.622,0.2401,0.2401
site,S059,2025-09-16,8,1,24.39,5.001,0.1,0.1
site,S060,2025-09-16,8,1,31.24,4.118,0.2405,0.2405
site,S061,2025-09-16,8,1,22.65,2.754,0.1042,0.1042
site,S062,2025-09-16,8,1,25.77,2.025,0.0902,0.0902
site,S064,2025-09-16,8,1,53.68,3.919,0.1288,0.1288
site,S065,2025-09-16,8,1,77.79,8.087,0.1556,0.1556
site,S066,2025-09-16,8,1,12.35,1.609,0.0877,0.0877
site,S068,2025-09-16,8,1,22.64,3.148,0.0385,0.0385
site,S070,2025-09-16,8,1,62.71,4.778,0.1003,0.1003
site,S071,2025-09-16,8,1,70.9,4.467,0.8933,0.8933
site,S072,2025-09-16,8,1,18.56,2.554,0.0798,0.0798
site,S073,2025-09-16,8,1,7.88,1.959,0.2939,0.2939
site,S074,2025-09-16,8,1,19.51,3.073,0.1229,0.1229
site,S075,2025-09-16,8,1,64.22,6.593,0.1734,0.1734
site,S116,2025-09-16,8,1,28.69,4.303,0.9466,0.9466
site,S002,2025-09-16,9,1,81.91,11.666,0.385,0.385
site,S004,2025-09-16,9,1,6.88,1.699,0.0674,0.0674
site,S007,2025-09-16,9,1,46.69,27.25,5.9951,5.9951
site,S008,2025-09-16,9,1,44.77,25.548,0.8104,0.8104
site,S009,2025-09-16,9,1,48.38,21.934,1.1515,1.1515
site,S010,2025-09-16,9,1,27.46,10.848,0.217,0.217
site,S011,2025-09-16,9,1,5.86,1.766,0.041,0.041
site,S012,2025-09-16,9,1,12.7,4.322,0.7585,0.7585
site,S014,2025-09-16,9,1,93.83,13.983,0.7131,0.7131
site,S017,2025-09-16,9,1,25.81,4.059,0.0387,0.0387
site,S018,2025-09-16,9,1,45.1,25.026,1.2763,1.2763
site,S019,2025-09-16,9,1,61.91,49.939,1.4982,1.4982
site,S020,2025-09-16,9,1,47.46,21.109,0.8021,0.8021
site,S021,2025-09-16,9,1,58.01,30.323,0.6671,0.6671
site,S022,2025-09-16,9,1,50.14,19.961,0.6468,0.6468
site,S023,2025-09-16,9,1,34.35,11.939,1.9544,1.9544
site,S024,2025-09-16,9,1,25.65,7.964,0.477,0.477
site,S025,2025-09-16,9,1,34.3,10.077,0.5694,0.5694
site,S028,2025-09-16,9,1,37.4,19.535,0.6134,0.6134
site,S030,2025-09-16,9,1,35.57,18.4,0.5336,0.5336
site,S032,2025-09-16,9,1,46.44,12.737,1.189,1.189
site,S033,2025-09-16,9,1,46.91,24.574,1.3978,1.3978
site,S035,2025-09-16,9,1,29.89,14.955,0.792,0.792
site,S038,2025-09-16,9,1,17.9,4.388,0.0734,0.0734
site,S039,2025-09-16,9,1,568.25,24.707,0.8524,0.8524
site,S040,2025-09-16,9,1,43.7,7.553,0.4501,0.4501
site,S041,2025-09-16,9,1,44.02,26.214,0.5767,0.5767
site,S042,2025-09-16,9,1,50.89,26.783,0.9974,0.9974
site,S046,2025-09-16,9,1,41.95,17.175,0.7299,0.7299
