time,hour,actual_city_mw,pred_city_mw,rmse_city_MW,mae_city_MW,nrmse_city_pct,bias_city_MW
2025-10-15 10:00:00,10,25.91,35.2257468580165,9.3157468580165,9.3157468580165,2.396657384559452,9.3157468580165
2025-10-15 11:00:00,11,32.37,13.320006122204934,19.049993877795064,19.049993877795064,4.900982089669083,-19.049993877795064
2025-10-15 12:00:00,12,35.339999999999996,12.663999105012714,22.676000894987283,22.676000894987283,5.8338430429204955,-22.676000894987283
2025-10-15 13:00:00,13,26.86,14.65025998935913,12.20974001064087,12.20974001064087,3.1411935088030076,-12.20974001064087
2025-10-15 14:00:00,14,20.26,11.699204622230468,8.560795377769534,8.560795377769534,2.20243140700823,-8.560795377769534
2025-10-15 15:00:00,15,18.14,10.910456008096325,7.229543991903675,7.229543991903675,1.8599410502747986,-7.229543991903675
2025-10-15 16:00:00,16,14.49,10.010034236426028,4.479965763573972,4.479965763573972,1.1525584790449304,-4.479965763573972
2025-10-15 17:00:00,17,11.139999999999999,8.198807246770132,2.941192753229867,2.941192753229867,0.7566791411227741,-2.941192753229867
2025-10-15 18:00:00,18,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-15 19:00:00,19,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-16 06:00:00,6,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-16 07:00:00,7,16.539999999999996,9.653419530906547,6.886580469093449,6.886580469093449,1.7717070018291474,-6.886580469093449
2025-10-16 08:00:00,8,44.019999999999996,50.789623605173915,6.769623605173919,6.769623605173919,1.7416175698319218,6.769623605173919
2025-10-16 09:00:00,9,82.46,86.35170454067605,3.8917045406760593,3.8917045406760593,1.0012168179418244,3.8917045406760593
2025-10-16 10:00:00,10,132.84,103.57787707560402,29.26212292439598,29.26212292439598,7.528251257094845,-29.26212292439598
2025-10-16 11:00:00,11,129.08,117.2413131822157,11.838686817784307,11.838686817784307,3.0457328454468775,-11.838686817784307
